,index,movie_id,movie_name,genre,plot
1935,24911,tt0098309,She Devil Lei il diavolo,comedy,devil lei il diavolo surprisingly resourceful housewife vows revenge husband begins affair wealthy romance novelist
1936,24916,tt0098319,Shirley Valentine La mia seconda vita,"comedy, drama, romance",shirley valentine la mia seconda vita shirley year old liverpudlian bored housewife takes holiday trip greece meeting local man bolsters self confidence evolves transforms point finally unrecognizable husband
1937,24917,tt0098320,Sotto shock,"comedy, horror, thriller",sotto shock sent electric chair serial killer uses electricity come back dead carry vengeance football player turned police
1938,24923,tt0098327,Der siebente Kontinent,drama,der siebente kontinent european family plan escaping australia seem caught daily routine troubled minor incidents however behind apparent calm repetitive existence actually planning something sinister
1939,24945,tt0098382,Star Trek V Lultima frontiera,"action, adventure, fantasy",star trek v lultima frontiera captain kirk crew must deal mr spocks long lost half brother hijacks enterprise obsessive search god center galaxy
1940,24947,tt0098384,Fiori dacciaio,"comedy, drama, romance",fiori dacciaio young beautician newly arrived small louisiana town finds work local salon small group women share close bond friendship welcome fold
1941,24969,tt0098439,Tango Cash,"action, comedy, crime",tango cash framed ruthless arch nemesis mismatched lapd crime fighting duo put differences aside even score evil kingpin put behind bars
1942,24972,tt0098453,Cara dolce strega,"comedy, fantasy, romance",cara dolce strega high school misfit louise loss romance discovers magical abilities teenage witch finds cannot conjure true love
1943,24979,tt0098471,In fuga per tre,"action, comedy",fuga per tre reformed bank robber taken hostage desperate man bank hold forced go run captor theyre mistakenly thought cahoots
1944,24992,tt0098519,In campeggio a Beverly Hills,"adventure, comedy",campeggio beverly hills soon divorced beverly hills socialite determined prove husband finish starts becoming den mother troop beverly hills girl scouts
1945,25000,tt0098536,Turner e il casinaro,"comedy, crime, drama",turner e il casinaro detective must adopt rambunctious dog order help find killer
1946,25002,tt0098546,UHF I vidioti,comedy,uhf vidioti unemployed visionary becomes manager local public station station becomes success sorts hilarious sight gags wacky humor
1947,25004,tt0098554,Io e zio Buck,comedy,io e zio buck bachelor round slob buck babysits brothers rebellious teenage daughter cute younger brother sister
1948,25009,tt0098575,Valmont,"drama, romance",valmont france widow hears lover marry cousins daughter asks playboy valmont take girls virginity first bets body prize seduce virtuous young married woman
1949,25010,tt0098577,Stress da vampiro,"comedy, horror",stress da vampiro encounter neck biter publishing executive thinks hes turning vampire
1950,25025,tt0098621,La guerra dei Roses,"comedy, romance",la guerra dei roses married couple try everything get leave house vicious divorce battle
1951,25028,tt0098625,Non siamo angeli,"comedy, crime",non siamo angeli two escaped cons prayer escape pass priests pass police blockade border safety canada
1952,25029,tt0098627,Weekend con il morto,"adventure, comedy, crime",weekend con il morto two losers try pretend murdered employer really alive leading hitman attempt track finish
1953,25031,tt0098635,Harry ti presento Sally,"comedy, drama, romance",harry ti presento sally harry sally known years good friends fear sex would ruin friendship
1954,25035,tt0098645,Chi Harry Crumb,"comedy, mystery",chi harry crumb harry crumb bumbling inept private investigator hired solve kidnapping young heiress hes expected solve employer mastermind behind kidnapping
1955,25041,tt0098663,Il piccolo grande mago dei videogames,"adventure, comedy, drama",il piccolo grande mago dei videogames boy brother run away home hitch cross country help girl meet compete ultimate video game championship
1956,25056,tt0098724,Sesso bugie e videotape,drama,sesso bugie e videotape sexually repressed womans husband affair sister arrival visitor rather unusual fetish changes everything
1957,25057,tt0098725,Sweetie,"comedy, drama",sweetie introspective young womans life upturned arrival maladjusted sister
1958,25063,tt0098966,Tre scapoli e una bimba,"comedy, drama, family",tre scapoli e una bimba three ex dads quickly discover empty life without little lady go outrageous lengths efforts win daughter back critically acclaimed equally charming sequel
1959,25070,tt0098987,Le avventure di Ford Fairlane,"action, adventure, comedy",le avventure di ford fairlane vulgar private detective hired find missing groupie drawn mystery involving series murders tied music industry
1960,25073,tt0098994,Pi tardi al buio,"crime, drama, mystery",pi tardi al buio ex boxer drifting around escaping mental hospital meets widow convinces help fix neglected estate ex husband left uncle talks
1961,25077,tt0099005,Air America,"action, comedy, war",air america young pilot finds recruited unwittingly covert corrupt c airlift organization operating vietnam war era laos
1962,25079,tt0099012,Alice,"comedy, romance",alice spoiled manhattan housewife evaluates life visiting chinatown healer
1963,25086,tt0099040,Un angelo alla mia tavola,"biography, drama",un angelo alla mia tavola janet frame brilliant child teen misdiagnosed schizophrenia explore janets discovery world life europe books published acclaim
1964,25088,tt0099044,Ancora ore,"action, comedy, crime",ancora ore jack cates enlists aid ex con reggie hammond time take iceman ruthless drug lord operating san francisco bay area
1965,25090,tt0099052,Aracnofobia,"comedy, fantasy, horror",aracnofobia species south american killer spider hitches lift u coffin starts breed kill
1966,25091,tt0099053,Archangel,"comedy, drama, romance",archangel amnesiac soldier seeking lost love arrives archangel northern russia help townsfolk fight bolsheviks quite unaware great war ended three months ago
1967,25097,tt0099077,Risvegli,"biography, drama",risvegli victims encephalitis epidemic many years ago catatonic ever since new drug offers prospect reviving
1968,25103,tt0099088,Ritorno al futuro Parte III,"adventure, comedy, sci-fi",ritorno al futuro parte iii stranded marty mcfly learns death doc brown must travel back time save fuel readily available delorean two must figure escape old west emmett murdered
1969,25120,tt0099141,Due nel mirino,"action, comedy",due nel mirino old flame discovers ex boyfriend past relocated fbi informant stop bad guys
1970,25126,tt0099160,Blue Steel Bersaglio mortale,"action, crime, drama",blue steel bersaglio mortale rookie police force must engage cat mouse game pistol wielding psychopath becomes obsessed
1971,25128,tt0099165,Il fal delle vanit,"comedy, drama, romance",il fal delle vanit mistress runs young teen wall street hotshot sees life unravel spotlight attracting interest reporter
1972,25138,tt0099204,Cadillac Man Mister occasionissima,"comedy, crime",cadillac man mister occasionissima joey gets days sell cars keep job keep girlfriends happy gets worse hes juggling buyers guy machine gun crashes car dealership takes everybody hostage
1973,25153,tt0099253,La bambola assassina,"horror, thriller",la bambola assassina andys mother admitted psychiatric hospital young boy placed foster care chucky determined claim andys soul far behind
1974,25162,tt0099277,Classe,"action, horror, sci-fi",classe robot teachers secretly placed schools students run riot teachers good job controlling unruly youngsters go far students get suspicious
1975,25167,tt0099292,Cortesie per gli ospiti,"drama, thriller",cortesie per gli ospiti couple retreat venice work relationship encounter stranger leads world intrigue darkest desires reach
1976,25176,tt0099316,Pubblifollia,"comedy, drama",pubblifollia bitter ad executive reached breaking point finds mental institution career actually begins thrive help hospitals patients
1977,25179,tt0099329,Cry Baby,"comedy, musical",cry baby baltimore bad boy heart gold wins love good girl whose boyfriend sets revenge
1978,25180,tt0099334,Cyrano di Bergerac,"comedy, drama, history",cyrano di bergerac famed swordsman poet cyrano de bergerac love cousin roxane never expressed love large nose undermines self confidence finds way express love indirectly
1979,25186,tt0099348,Balla coi lupi,"adventure, drama, western",balla coi lupi lieutenant john dunbar assigned remote western civil war outpost befriends wolves indians making intolerable aberration military
1980,25191,tt0099365,Darkman,"action, sci-fi, thriller",darkman brilliant scientist left dead returns exact revenge people burned alive
1981,25193,tt0099371,Giorni di tuono,"action, drama, sport",giorni di tuono young hot shot stock car driver gets chance compete top level
1982,25201,tt0099385,Colpi proibiti,"action, crime, mystery",colpi proibiti violent corrupt prison decorated cop louis burke must infiltrate jail find answers number inside murders finds struggle life death tied past
1983,25214,tt0099422,Dick Tracy,"action, comedy, crime",dick tracy comic strip detective finds life vastly complicated breathless mahoney makes advances towards trying battle big boy caprices united mob
1984,25215,tt0099423,minuti per morire Die Harder,"action, thriller",minuti per morire die harder john mcclane attempts avert disaster rogue military operatives seize control dulles international airport washington c
1985,25238,tt0099487,Edward mani di forbice,"drama, fantasy, romance",edward mani di forbice artificial man incompletely constructed scissors hands leads solitary life one day suburban lady meets introduces world
1986,25244,tt0099512,Ernest Goes to Jail,"comedy, crime, family",ernest goes jail bank janitor ernest p worrell called jury duty soon finds trouble lookalike defendants attorney arranges switch ernest sent prison clients place
1987,25248,tt0099528,Lesorcista III,"drama, horror, mystery",lesorcista iii police lieutenant uncovers bargained investigation series murders hallmarks deceased gemini serial killer leads question patients psychiatric ward
1988,25262,tt0099578,Pentagram,"crime, horror, thriller",pentagram dedicated l police detective female psychic must stop demonic serial killer given powers resurrection teleportation possession
1989,25264,tt0099582,Linea mortale,"drama, horror, sci-fi",linea mortale five medical students experiment near death experiences dark consequences past tragedies begin jeopardize lives
1990,25270,tt0099606,La quarta guerra,"drama, thriller",la quarta guerra cold war drama two gung ho border commanders roy scheider jurgen prochnow carry private war german czechoslovakia border
1991,25276,tt0099615,Il boss e la matricola,"comedy, crime",il boss e la matricola n c film school student accepts job local mobster resembles famous cinema godfather takes young man wing demanding total loyalty
1992,25291,tt0099653,Ghost Fantasma,"drama, fantasy, romance",ghost fantasma young man murdered spirit stays behind warn lover impending danger help reluctant psychic
1993,25298,tt0099674,Il padrino Parte III,"crime, drama",il padrino parte iii midst trying legitimize business dealings new york city italy aging mafia michael corleone seeks avow sins taking nephew vincent mancini wing
1994,25300,tt0099685,Quei bravi ragazzi,"biography, crime, drama",quei bravi ragazzi story
1995,25301,tt0099691,Graffiti Bridge,"drama, music",graffiti bridge unofficial sequel purple rain kid club owner rival morris morris day get fight glam slam nightclub
1996,25302,tt0099697,La creatura del cimitero,horror,la creatura del cimitero old textile mill serious rat infestation deadly accidents start happening corrupt foreman continues put workers danger discover horrifying secret deep basement
1997,25303,tt0099699,Green Card Matrimonio di convenienza,"comedy, drama, romance",green card matrimonio di convenienza man wanting stay us enters marriage convenience turns
1998,25306,tt0099703,Rischiose abitudini,"crime, drama, thriller",rischiose abitudini small time conman torn loyalties estranged mother new girlfriend high stakes grifters angles play
1999,25308,tt0099710,Lalbero del male,"drama, horror, mystery",lalbero del male young couple newborn baby dont realize nanny hired magical nymph sacrifices infants evil tree
2000,25313,tt0099726,Amleto,drama,amleto hamlet prince denmark finds uncle claudius killed father obtain throne plans revenge
2001,25317,tt0099739,Duro da uccidere,"action, crime, drama",duro da uccidere left dead wife killed house l detective mason storm make quick recovery expose behind murder take revenge
2002,25325,tt0099763,Henry Pioggia di sangue,"biography, crime, drama",henry pioggia di sangue henry drifter commits series brutal murders supposedly operating impunity
2003,25328,tt0099776,Europa Europa,"drama, history, war",europa europa boy nazi germany trying conceal jewish joins hitler youth
2004,25330,tt0099785,Mamma ho perso laereo,"comedy, family",mamma ho perso laereo eight year old troublemaker must protect house pair burglars accidentally left home alone family christmas vacation
2005,25333,tt0099797,The Hot Spot Il posto caldo,"crime, drama, romance",hot spot il posto caldo upon arriving small town drifter quickly gets trouble local authorities local women robs bank
2006,25334,tt0099800,House party Festa in casa,"comedy, music, romance",house party festa casa kid decides go friend plays house party neither predict whats store could wildest night lives
2007,25336,tt0099810,Caccia a Ottobre Rosso,"action, adventure, thriller",caccia ottobre rosso november soviet unions best submarine captain newest sub violates orders heads u trying defect start war
2008,25342,tt0099819,Ti amer fino ad ammazzarti,"comedy, crime",ti amer fino ad ammazzarti joey boca kevin kline owns pizza parlor married rosalie tracey ullman hes also serial womanizer rosalie goes extremes finds cheating
2009,25352,tt0099850,Affari sporchi,"crime, drama, thriller",affari sporchi internal affairs agent becomes obsessed bringing cop managed maintain spotless reputation despite involved web corruption
2010,25359,tt0099871,Allucinazione perversa,"drama, horror, mystery",allucinazione perversa mourning dead child haunted vietnam war veteran attempts uncover past suffering severe case dissociation must decipher reality life dreams delusions perceptions death
2011,25360,tt0099878,I pronipoti Il film,"animation, comedy, family",pronipoti il film george jetson forced uproot family mr spacely promotes take charge new factory distant planet
2012,25364,tt0099892,Joe contro il vulcano,"comedy, romance",joe contro il vulcano hypochondriac learns dying accepts offer throw volcano tropical island along way learns truly live
2013,25372,tt0099938,Un poliziotto alle elementari,"action, comedy, crime",un poliziotto alle elementari tough cop must pose kindergarten teacher order locate dangerous criminals ex wife may hold key putting behind bars
2014,25373,tt0099939,King of New York,"crime, thriller",king new york drug kingpin released prison seeks take total control criminal underworld order give back community
2015,25376,tt0099951,The Krays I corvi,"biography, crime, drama",krays corvi fact based movie follows life twin crime lords londons underworld
2016,25388,tt0099994,Non aprite quella porta Parte,"horror, thriller",non aprite quella porta parte california couple survivalist encounter leatherface family
2017,25395,tt0100024,Dolce la vita,"comedy, drama",dolce la vita shop assistant cook husband twin daughters ponder lives weeks working class suburb north london
2018,25396,tt0100029,Lionheart Scommessa vincente,"action, crime, drama",lionheart scommessa vincente ex french soldier begins participating underground street fights order make money brothers family
2019,25401,tt0100046,La lunga strada verso casa,"drama, history",la lunga strada verso casa two women black white montgomery alabama must decide going response famous bus boycott lead martin luther king
2020,25406,tt0100054,Il signore delle mosche,"adventure, drama, thriller",il signore delle mosche stranded island group schoolboys degenerate savagery
2021,25424,tt0100114,Programmato per uccidere,"action, adventure, crime",programmato per uccidere retired dea agent hunt take jamaican drug posse targeted family murder
2022,25431,tt0100135,Il giallo del bidone giallo,"action, comedy, crime",il giallo del bidone giallo two garbage men uncover conspiracy involving illegal toxic waste dumping decide bring whole operation
2023,25432,tt0100140,Sirene,"comedy, drama, romance",sirene unconventional single mother relocates two daughters small massachusetts town number events relationships challenge strengthen familial bonds
2024,25433,tt0100142,Metropolitan,"comedy, drama, romance",metropolitan group young upper class manhattanites blithely passing gala debutante season unusual outsider joins stirs
2025,25434,tt0100143,Miami Blues,"comedy, crime, drama",miami blues ex cons first act freedom moving miami restarts old criminal ways even potency
2026,25437,tt0100150,Crocevia della morte,"crime, drama, thriller",crocevia della morte tom reagan advisor prohibition era crime boss tries keep peace warring mobs gets caught divided loyalties
2027,25441,tt0100157,Misery non deve morire,"drama, thriller",misery non deve morire famous author rescued car crash fan novels comes realize care receiving beginning nightmare captivity abuse
2028,25444,tt0100168,Mo Better Blues,"drama, music, romance",mo better blues jazz trumpeter bleek gilliam makes questionable decisions professional romantic lives
2029,25452,tt0100200,Mr Mrs Bridge,drama,mr mrs bridge set world war ii upper class family begins fall apart due conservative nature patriarch progressive values children
2030,25456,tt0100212,Il testimone pi pazzo del mondo,"comedy, crime",il testimone pi pazzo del mondo uptight fbi agent must protect larger life mobster heart gold currently witness protection suburbs
2031,25460,tt0100232,Navy Seals Pagati per morire,"action, adventure, thriller",navy seals pagati per morire battle hardened seal team sets mission destroy shipment us built stinger missiles fallen terrorist hands
2032,25467,tt0100258,La notte dei morti viventi,horror,la notte dei morti viventi unburied dead return life seek human victims
2033,25468,tt0100260,Cabal,"action, fantasy, horror",cabal troubled young man drawn mythical place called midian variety friendly monsters hiding humanity meanwhile sadistic serial killer looking patsy
2034,25470,tt0100263,Nikita,"action, thriller",nikita convicted felon nikita instead going jail given new identity trained stylishly top secret spy assassin
2035,25486,tt0100318,Uno sconosciuto alla porta,thriller,uno sconosciuto alla porta couple work hard renovate dream house become landlords pay unfortunately one tenants plans
2036,25509,tt0100395,Cartoline dallinferno,"comedy, drama",cartoline dallinferno substance addicted actress tries look bright side even forced move back mother avoid unemployment
2037,25511,tt0100403,Predator,"action, horror, sci-fi",predator predator returns earth time stake claim war torn streets dystopian los angeles
2038,25512,tt0100404,Presunto innocente,"mystery, thriller",presunto innocente lawyer investigates murder colleague finds connected crime anyone else
2039,25513,tt0100405,Pretty Woman,"comedy, romance",pretty woman man legal hurtful business needs escort social events hires beautiful prostitute meets fall love
2040,25517,tt0100419,Piccola peste,"comedy, family",piccola peste young boy short monster adopted loving man wacky wife laughs keep coming boy pushes limits
2041,25520,tt0100436,Pump Up the Volume Alza il volume,"comedy, drama, music",pump volume alza il volume mark runs pirate radio station causes uproar speaks mind enthralls fellow teens
2042,25525,tt0100449,Scappiamo col malloppo,"comedy, crime",scappiamo col malloppo three thieves successfully rob new york city bank making escape city proves almost impossible
2043,25538,tt0100477,Bianca e Bernie nella terra dei canguri,"animation, adventure, crime",bianca e bernie nella terra dei canguri r agents miss bianca bernard race australia save little boy rare golden eagle murderous poacher
2044,25541,tt0100485,Revenge Vendetta,"action, crime, drama",revenge vendetta retired us navy pilot comes mexico falls love wife powerful businessman consequences cruel unforeseen
2045,25542,tt0100486,Il mistero Von Bulow,"biography, drama, mystery",il mistero von bulow wealthy sunny von b low lies brain dead husband claus guilty attempted murder says hes innocent hires alan dershowitz appeal
2046,25546,tt0100502,RoboCop,"action, crime, sci-fi",robocop cyborg law enforcer robocop returns protect citizens old detroit faces deadly challenge rogue ocp member secretly creates new evil robocop
2047,25550,tt0100507,Rocky V,"drama, sport",rocky v reluctantly retired fighting rocky takes charge mickeys gym agrees train young prot g whos hungry success
2048,25554,tt0100514,La recluta,"action, crime, drama",la recluta veteran detective gets stuck rookie cop pursuit german crook
2049,25607,tt0100685,Stato di grazia,"action, crime, drama",stato di grazia new york cop recruited return hometown infiltrate mob ran best friends brother
2050,25610,tt0100691,Stella,"drama, romance",stella chronicling strong eccentric womans devoted relationship daughter years
2051,25623,tt0100740,I delitti del gatto nero,"comedy, fantasy, horror",delitti del gatto nero young boy tells three stories horror distract witch plans eat
2052,25627,tt0100758,Tartarughe Ninja alla riscossa,"action, adventure, comedy",tartarughe ninja alla riscossa four teenage mutant ninja turtles emerge shadows protect new york city gang criminal ninjas
2053,25645,tt0100802,Atto di forza,"action, sci-fi, thriller",atto di forza man goes virtual vacation memories planet mars unexpected harrowing series events forces go planet real
2054,25647,tt0100814,Tremors,"comedy, horror",tremors natives small isolated town defend strange underground creatures killing one one
2055,25652,tt0100827,Due occhi diabolici,horror,due occhi diabolici two horror tales based short stories edgar allan poe directed two famous horror directors george romero dario argento greedy wife kills husband completely sleazy reporter adopts strange black cat
2056,25653,tt0100828,Il grande inganno,"crime, drama, mystery",il grande inganno sequel
2057,25656,tt0100842,Lincredibile verit,"comedy, drama, romance",lincredibile verit man returns home town serving prison sentence homicide finds details crime forgotten replaced local legends rumors
2058,25664,tt0100873,Vincent Theo,"biography, drama",vincent theo familiar tragic story vincent van gogh broadened focusing well brother theodore helped support vincent movie also provides nice view locations vincent painted
2059,25675,tt0100911,Roxy Il ritorno di una stella,"comedy, drama",roxy il ritorno di una stella small town prepares homecoming superstar roxy carmichael young outsider believes roxy mother
2060,25683,tt0100934,Orchidea selvaggia,"drama, romance",orchidea selvaggia female lawyer becomes mesmerized self made millionaire encounter rio setting series erotic encounters
2061,25684,tt0100935,Cuore selvaggio,"comedy, crime, drama",cuore selvaggio young lovers sailor lula run variety weirdos lulas mom hired kill sailor
2062,25700,tt0100994,Young Guns II La leggenda di Billy the Kid,"action, western",young guns ii la leggenda di billy kid cattle baron john chisum pays bounty patrick floyd garrett kill outlaw billy kid
2063,25712,tt0101026,Legami,"comedy, crime, drama",legami unbalanced alluring former mental patient takes porn star prisoner hopes convincing marry
2064,25717,tt0101258,Days of Being Wild,"crime, drama, romance",days wild man tries find real mother woman raised tells truth
2065,25720,tt0101272,La famiglia Addams,"comedy, fantasy",la famiglia addams con artists plan fleece eccentric family using accomplice claims long lost uncle
2066,25757,tt0101393,Fuoco assassino,"action, crime, drama",fuoco assassino two chicago firefighter brothers dont get along work together dangerous arsonist loose
2067,25761,tt0101410,Barton Fink successo a Hollywood,"comedy, drama, thriller",barton fink successo hollywood renowned new york playwright enticed california write movies discovers hellish truth hollywood
2068,25764,tt0101414,La bella e la bestia,"animation, family, fantasy",la bella e la bestia prince cursed spend days hideous monster sets regain humanity earning young womans love
2069,25778,tt0101452,Un mitico viaggio,"adventure, comedy, fantasy",un mitico viaggio tyrant future creates evil android doubles bill ted sends back eliminate originals
2070,25781,tt0101458,Fino alla fine del mondo,"action, drama, sci-fi",fino alla fine del mondo claires life forever changed survives car crash rescues sam starts traveling around world writer eugene follows writes story way recording dreams invented
2071,25803,tt0101507,Boyz n the Hood Strade violente,"crime, drama",boyz n hood strade violente follows lives three young males living crenshaw ghetto los angeles dissecting questions race relationships violence future prospects
2072,25806,tt0101516,Bugsy,"biography, crime, drama",bugsy story benjamin bugsy siegel started las vegas
2073,25819,tt0101540,Cape Fear Il promontorio della paura,"crime, thriller",cape fear il promontorio della paura convicted rapist released prison serving fourteen year sentence stalks family lawyer originally defended
2074,25822,tt0101545,Tutto pu accadere,"comedy, romance",tutto pu accadere jim dorky son local cement contractor lives home direction josie gorgeous daughter wealthy businessman dreams leaving town find lot common
2075,25829,tt0101587,Scappo dalla citt La vita lamore e le vacche,"comedy, western",scappo dalla citt la vita lamore e le vacche verge turning unhappy manhattan yuppie roped joining two friends cattle drive southwest
2076,25831,tt0101590,Conflitto di classe,"drama, thriller",conflitto di classe attorney representing traumatized accident victim finds opponent familiar defense attorney daughter
2077,25839,tt0101605,The Commitments,"comedy, drama, music",commitments jimmy rabbitte wants start band open auditions house
2078,25845,tt0101625,criminali e un bassotto,"comedy, crime, mystery",criminali e un bassotto phoebe fellow american julian peters meet rome find lost dog agree return monte carlo split five thousand dollar reward discovering dogs owner dead
2079,25864,tt0101669,Laltro delitto,"crime, drama, mystery",laltro delitto woman lost memory taken los angeles orphanage private eye enlisted track identity soon finds might past life connection endangers lives
2080,25871,tt0101698,Prossima fermata paradiso,"comedy, drama, fantasy",prossima fermata paradiso afterlife way station resembling block hotels lives recently deceased examined court like setting
2081,25872,tt0101700,Delicatessen,"comedy, crime",delicatessen post apocalyptic surrealist black comedy landlord apartment building occasionally prepares delicacy odd tenants
2082,25888,tt0101745,Doc Hollywood Dottore in carriera,"comedy, drama, romance",doc hollywood dottore carriera young doctor way across country job interview crashes car small town sentenced work several days town hospital
2083,25895,tt0101757,Non dite a mamma che la babysitter morta,comedy,non dite mamma che la babysitter morta five siblings left alone summer mom leaves town evil babysitter bites dust
2084,25897,tt0101761,The Doors,"biography, drama, music",doors story famous influential rock band
2085,25899,tt0101764,Double Impact La vendetta finale,"action, crime",double impact la vendetta finale twin brothers separated parents murdered years later unite order avenge parents death
2086,25900,tt0101765,La doppia vita di Veronica,"drama, fantasy, music",la doppia vita di veronica two parallel stories two identical women one living poland france dont know lives nevertheless profoundly connected
2087,25902,tt0101775,Va allinferno Fred,"comedy, drama, fantasy",va allinferno fred young woman finds already unstable life rocked presence rambunctious imaginary friend childhood
2088,25912,tt0101811,Un incantevole aprile,drama,un incantevole aprile four english women world war unhappy lives time away vacation beautiful italian villa
2089,25914,tt0101821,Ernesto e una spaventosa eredit,"comedy, family, fantasy",ernesto e una spaventosa eredit ernest accidentally unleashes ugly troll plots transform children wooden dolls town briarville missouri
2090,25915,tt0101829,Europa,"drama, thriller",europa w w ii american takes railway job germany finds position politically sensitive various people trying use
2091,25920,tt0101846,F X Replay di un omicidio,"action, thriller",f x replay di un omicidio special effects man helps girlfriends ex cop sting operation ex gets killed somethings investigates help ex cop pi friend
2092,25923,tt0101862,Il padre della sposa,"comedy, family, romance",il padre della sposa oldest daughters wedding approaching father finds reluctant let go
2093,25932,tt0101889,La leggenda del re pescatore,"comedy, drama, fantasy",la leggenda del pescatore former radio dj suicidally despondent terrible mistake made finds redemption helping deranged homeless man unwitting victim mistake
2094,25936,tt0101912,Paura damare,"comedy, drama, romance",paura damare johnny released prison gets job caf beside waitress frankie frankie bit loner johnny determined romance blossom
2095,25937,tt0101917,Nightmare La fine,"fantasy, horror",nightmare la fine dream haunting freddy krueger returns prowl nightmares springwoods last surviving teenager woman whose personal connection krueger may mean doom
2096,25939,tt0101921,Pomodori verdi fritti alla fermata del treno,drama,pomodori verdi fritti alla fermata del treno housewife unhappy life befriends old lady nursing home enthralled tales tells people used know
2097,25953,tt0101969,Grand Canyon Il cuore della citt,"crime, drama",grand canyon il cuore della citt fates several people intertwining randomly sympathy faces multiple differences lifestyles
2098,25956,tt0101984,Indiziato di reato,drama,indiziato di reato david merrill
2099,25972,tt0102034,Highlander II Il ritorno,"action, adventure, fantasy",highlander ii il ritorno future highlander connor macleod must prevent destruction earth anti ozone shield
2100,25977,tt0102048,Homicide,"crime, drama, thriller",homicide jewish homicide detective investigates seemingly minor murder falls zionist group result
2101,25980,tt0102057,Hook Capitan Uncino,"adventure, comedy, family",hook capitan uncino captain james hook kidnaps children adult peter pan must return neverland reclaim youthful spirit order challenge old enemy
2102,25982,tt0102059,Hot Shots,"action, comedy",hot shots parody
2103,25986,tt0102070,Hudson Hawk Il mago del furto,"action, adventure, comedy",hudson hawk il mago del furto cat burglar forced steal da vinci works art world domination plot
2104,26003,tt0102138,JFK Un caso ancora aperto,"drama, history, thriller",jfk un caso ancora aperto new orleans district attorney
2105,26012,tt0102175,Jungle Fever,"drama, romance",jungle fever friends family married black architect react different ways affair italian secretary
2106,26015,tt0102181,Delitti e segreti,"drama, mystery, sci-fi",delitti e segreti kafka works day insurance company events lead discover mysterious underground society strange suppressive goals
2107,26032,tt0102220,Un bacio prima di morire,"crime, drama, mystery",un bacio prima di morire determined student murders pregnant secret girlfriend moves onto twin sister gradually becomes suspicious new lover
2108,26039,tt0102250,Pazzi a Beverly Hills,"comedy, drama, fantasy",pazzi beverly hills help talking freeway billboard wacky weatherman tries win heart english newspaper reporter struggling make sense strange world early los angeles
2109,26042,tt0102266,Lultimo boy scout Missione sopravvivere,"action, comedy, crime",lultimo boy scout missione sopravvivere private detectives protected female witness murdered prompting victims boyfriend investigate crime leads corrupt politician crooked football team owner
2110,26056,tt0102303,Che vita da cani,comedy,che vita da cani filthy rich businessman bets corporate rival live streets l without comforts home money proves tougher thought
2111,26057,tt0102307,Lo spacciatore,"crime, drama",lo spacciatore drug dealer reconsiders profession boss plans go straight old flame reappears
2112,26059,tt0102316,Il mio piccolo genio,drama,il mio piccolo genio single mother raises child prodigy struggling give every opportunity needs express gift
2113,26113,tt0102492,Pap ho trovato un amico,"comedy, drama, family",pap ho trovato un amico young girl threshold teen years finds life turning upside accompanied unlikely friend
2114,26115,tt0102494,Belli e dannati,drama,belli e dannati two best friends living streets portland hustlers embark journey self discovery find relationship stumbling along way
2115,26119,tt0102510,Una pallottola spuntata Lodore della paura,"comedy, crime",una pallottola spuntata lodore della paura lieutenant frank drebin discovers ex girlfriends new beau involved plot kidnap scientist advocates solar energy
2116,26120,tt0102511,Il pasto nudo,drama,il pasto nudo developing addiction substance uses kill bugs exterminator accidentally kills wife becomes involved secret government plot orchestrated giant bugs port town north africa
2117,26124,tt0102517,Campioni di guai,"comedy, sport",campioni di guai due ncaa sanctions texas state university fightin armadillos must form football team actual student body scholarships help play football schedule
2118,26128,tt0102526,New Jack City,"action, crime, drama",new jack city crime lord ascends power becomes megalomaniacal maverick police detective vows stop
2119,26130,tt0102536,Taxisti di notte,"comedy, drama",taxisti di notte anthology different cab drivers american european cities remarkable fares eventful night
2120,26133,tt0102555,Mai senza mia figlia,"drama, thriller",mai senza mia figlia american woman trapped islamic iran brutish husband must find way escape daughter well
2121,26135,tt0102558,Nientaltro che guai,comedy,nientaltro che guai businessman friends captured sadistic judge equally odd family backwoods bizarre mansion
2122,26143,tt0102573,Attenti al ladro,"comedy, crime, drama",attenti al ladro story neer well girlfriend search thief
2123,26148,tt0102587,Pioggia di ricordi,"animation, drama, romance",pioggia di ricordi twenty seven year old office worker travels countryside reminiscing childhood tokyo
2124,26151,tt0102592,Qualcuno sta per morire,"crime, drama, thriller",qualcuno sta per morire small town police chief awaits arrival gang killers
2125,26157,tt0102614,Giustizia a tutti i costi,"action, crime, drama",giustizia tutti costi gruesome murder brooklyn detective turn case personal vendetta deceaseds best friend fellow officer unleash attack psychotic mafia enforcers brutal gang
2126,26174,tt0102685,Point Break Punto di rottura,"action, crime, thriller",point break punto di rottura f b agent goes undercover catch gang surfers may bank robbers
2127,26175,tt0102687,Poison,"drama, horror, romance",poison boy shoots father flies window man falls love fellow inmate prison doctor accidentally ingests experimental sex serum wrecking havoc community
2128,26186,tt0102713,Il principe delle maree,"drama, romance",il principe delle maree troubled man talks suicidal sisters psychiatrist family history falls love process
2129,26190,tt0102729,tutta fortuna,"comedy, crime, mystery",tutta fortuna accountant super bad luck sent search missing bosss daughter also incredibly unlucky
2130,26195,tt0102744,Carabina Quigley,"action, adventure, drama",carabina quigley sharpshooter matt quigley hired wyoming australian rancher paying high price quigley arrives seems
